0 10109.205
0.001 736.745672321722
0.002 -9105.84654555302
0.003 -19868.31586135
0.004 -31960.2034720793
0.005 -45732.1927982666
0.006 -61459.217091102
0.007 -79325.9486571599
0.008 -99415.2931344588
0.009 -121700.491055593
0.01 -146041.368765765
0.011 -172185.169764097
0.012 -199772.228134511
0.013 -228346.517307242
0.014 -257370.828511126
0.015 -286246.022863361
0.016 -314333.487833365
0.017 -340979.648677049
0.018 -365541.176547182
0.019 -387409.431473634
0.02 -406032.703609588
0.021 -420934.977016553
0.022 -431730.224487815
0.023 -438131.618655704
0.024 -439955.469148131
0.025 -437120.116726611
0.026 -429640.384417769
0.027 -417618.464310679
0.028 -401232.284486768
0.029 -380722.448877178
0.03 -356378.785351378
0.031 -328527.397594403
0.032 -297518.924086381
0.033 -263718.493006364
0.034 -227497.651311185
0.035 -189228.358840574
0.036 -149278.985395379
0.037 -108012.13422623
0.038 -65784.0372414268
0.039 -22945.2195442423
0.04 20157.8942450694
0.041 63180.7701163722
0.042 105778.292625634
0.043 147602.372498307
0.044 188299.975625582
0.045 227511.913941227
0.046 264872.732751135
0.047 300012.012615392
0.048 332557.369251931
0.049 362139.373959781
0.05 388398.522526772
0.051 410994.24811888
0.052 429615.803758789
0.053 443994.639909112
0.054 453917.687417802
0.055 459240.748367642
0.056 459901.025734463
0.057 455927.717878445
0.058 447449.59338257
0.059 434698.564284147
0.06 418008.495795156
0.061 397808.815251232
0.062 374612.881947733
0.063 349001.508665152
0.064 321602.434116268
0.065 293066.884048232
0.066 264044.588253358
0.067 235158.718727191
0.068 206982.177465986
0.069 180016.50606525
0.07 154674.442534934
0.071 131266.850450938
0.072 109994.429537665
0.073 90944.3180418429
0.074 74091.4401747772
0.075 59304.2505157452
0.076 46354.3856430764
0.077 34929.6472138807
0.078 24649.7003425457
0.079 15083.8634683837
