0 1470061.45648632
0.001 1463556.17669504
0.002 1444121.68702917
0.003 1412001.15452568
0.004 1367596.88078852
0.005 1311465.71303621
0.006 1244312.38641854
0.007 1166980.59803716
0.008 1080441.60388006
0.009 985780.155525062
0.01 884177.65945595
0.011 776892.550875032
0.012 665238.024598674
0.013 550557.451271178
0.014 434198.014899816
0.015 317483.318716855
0.016 201685.896887707
0.017 88000.7135505503
0.018 -22479.1966505497
0.019 -128783.810144305
0.02 -230082.899425532
0.021 -325697.717286723
0.022 -415107.070841078
0.023 -497947.622277976
0.024 -574008.614803854
0.025 -643221.559961548
0.026 -705645.701355733
0.027 -761450.263694888
0.028 -810894.591471909
0.029 -854307.278532834
0.03 -892065.300274895
0.031 -924574.005104061
0.032 -952248.626474498
0.033 -975497.767117884
0.034 -994709.1057072
0.035 -1010237.40070469
0.036 -1022394.72787017
0.037 -1031442.79221749
0.038 -1037587.10239795
0.039 -1040972.78207042
0.04 -1041681.81282595
0.041 -1039731.54934232
0.042 -1035074.41174596
0.043 -1027598.73461102
0.044 -1017130.82861335
0.045 -1003438.38157936
0.046 -986235.382492046
0.047 -965188.786923985
0.048 -939927.147648958
0.049 -910051.403029299
0.05 -875147.943220644
0.051 -834803.958385113
0.052 -788624.916468183
0.053 -736253.82875021
0.054 -677391.753594448
0.055 -611818.782730034
0.056 -539414.57455572
0.057 -460177.371425228
0.058 -374240.38649637
0.059 -281884.487723005
0.06 -183546.248684289
0.061 -79820.6719129266
0.062 28541.7994313602
0.063 140644.012139298
0.064 255456.24707328
0.065 371835.121633579
0.066 488546.335125777
0.067 604290.170932383
0.068 717728.598689475
0.069 827512.845903865
0.07 932310.4171695
0.071 1030830.70805358
0.072 1121848.56395847
0.073 1204225.34646187
0.074 1276927.26909257
0.075 1339040.93507721
0.076 1389786.14136745
0.077 1428526.10212695
0.078 1454775.29151059
0.079 1468205.11416136
