0 0
0.001 -94.5284297788129
0.002 -188.67663856999
0.003 -282.056322142262
0.004 -374.263465752308
0.005 -464.871626923253
0.006 -553.426575920533
0.007 -639.442725701462
0.008 -722.401751138174
0.009 -801.753741815007
0.01 -876.921146775943
0.011 -947.305648420332
0.012 -1012.29794526529
0.013 -1071.29023379562
0.014 -1123.69096879085
0.015 -1168.94126660073
0.016 -1206.53211955754
0.017 -1236.0214377774
0.018 -1257.04985196844
0.019 -1269.35421726824
0.02 -1272.77786377252
0.021 -1267.27684177939
0.022 -1252.92169256929
0.023 -1229.89461021571
0.024 -1198.48220969797
0.025 -1159.06444224322
0.026 -1112.10046502889
0.027 -1058.11245315764
0.028 -997.668424056093
0.029 -931.36512878265
0.03 -859.811963917833
0.031 -783.616693113788
0.032 -703.373564514456
0.033 -619.654194432131
0.034 -533.001380498138
0.035 -443.925824758883
0.036 -352.905598002625
0.037 -260.388063898627
0.038 -166.793903229287
0.039 -72.5228291375806
0.04 22.039443259435
0.041 116.513422667814
0.042 210.517717606721
0.043 303.661018693178
0.044 395.534642978069
0.045 485.706093459489
0.046 573.714078791935
0.047 659.065419224024
0.048 741.234228007334
0.049 819.663695498381
0.05 893.770709356565
0.051 962.953414525858
0.052 1026.60165114212
0.053 1084.11001283839
0.054 1134.89305436713
0.055 1178.40196469142
0.056 1214.14183340926
0.057 1241.68850047358
0.058 1260.70391580413
0.059 1270.94896443116
0.06 1272.29284171782
0.061 1264.71828626249
0.062 1248.32227590089
0.063 1223.31213390026
0.064 1189.99734005651
0.065 1148.7776560998
0.066 1100.12842300138
0.067 1044.58404625706
0.068 982.720744104399
0.069 915.13959660183
0.07 842.450815688086
0.071 765.259980487599
0.072 684.156774068903
0.073 599.706542313073
0.074 512.444792903415
0.075 422.874576946368
0.076 331.466554994829
0.077 238.661444895077
0.078 144.874477898077
0.079 50.5014458628718
