0 -1064742.18252902
0.001 -1059831.2072973
0.002 -1045162.67661509
0.003 -1020929.06360652
0.004 -987448.753422011
0.005 -945162.335262991
0.006 -894627.217347816
0.007 -836510.398766181
0.008 -771579.224311432
0.009 -700689.969402785
0.01 -624774.156647119
0.011 -544822.595686272
0.012 -461867.262581933
0.013 -376961.288545415
0.014 -291157.499703058
0.015 -205486.124164187
0.016 -120932.440282194
0.017 -38415.259093941
0.018 41232.8059994857
0.019 117282.344047116
0.02 189120.585125617
0.021 256260.60963845
0.022 318345.909386159
0.023 375150.168306782
0.024 426572.430140575
0.025 472628.099925319
0.026 513436.457084707
0.027 549205.518364521
0.028 580215.167805123
0.029 606799.468303512
0.03 629328.995091845
0.031 648193.902893261
0.032 663788.276649264
0.033 676496.141902171
0.034 686679.344007696
0.035 694667.359852754
0.036 700748.991064667
0.037 705165.808262364
0.038 708107.171963321
0.039 709706.644433206
0.04 710039.623112301
0.041 709122.064207988
0.042 706910.218059995
0.043 703301.35930659
0.044 698135.558069087
0.045 691198.596705138
0.046 682226.183506581
0.047 670909.643400258
0.048 656903.269865571
0.049 639833.496272911
0.05 619309.984562596
0.051 594938.633057161
0.052 566336.375310626
0.053 533147.484935784
0.054 495060.929127019
0.055 451828.142798873
0.056 403280.446198615
0.057 349345.223135683
0.058 290059.934325939
0.059 225583.075042107
0.06 156201.303877594
0.061 82332.1647803291
0.062 4522.08133773922
0.063 -76560.4049473316
0.064 -160135.883115209
0.065 -245329.268285422
0.066 -331188.189069339
0.067 -416703.670285307
0.068 -500832.15577803
0.069 -582517.937773329
0.07 -660715.149118822
0.071 -734408.614505136
0.072 -802633.024914072
0.073 -864490.075098094
0.074 -919163.368889677
0.075 -965931.03820917
0.076 -1004176.13056671
0.077 -1033394.89324346
0.078 -1053203.12076004
0.079 -1063340.73913941
