0 -0
0.001 -1.80187199042297
0.002 -3.58713300188025
0.003 -5.33938994195269
0.004 -7.04268306084031
0.005 -8.68169644550173
0.006 -10.2419608296405
0.007 -11.7100457392419
0.008 -13.073737701569
0.009 -14.3222009641369
0.01 -15.4461169522286
0.011 -16.4377985979531
0.012 -17.2912757606717
0.013 -18.0023482823182
0.014 -18.5686038224942
0.015 -18.9893985157188
0.016 -19.2657996752171
0.017 -19.400491187197
0.018 -19.397643813636
0.019 -19.2627542357942
0.02 -19.0024581900883
0.021 -18.6243243329771
0.022 -18.1366363963885
0.023 -17.5481716662231
0.024 -16.8679837861613
0.025 -16.1051973635393
0.026 -15.2688208922959
0.027 -14.3675832122107
0.028 -13.4097972241866
0.029 -12.4032530179605
0.03 -11.3551410723998
0.031 -10.2720048669741
0.032 -9.15972117062977
0.033 -8.02350548930691
0.034 -6.86793965948334
0.035 -5.69701834772347
0.036 -4.51421121026682
0.037 -3.32253762556556
0.038 -2.1246511758923
0.039 -0.922931363605413
0.04 0.280419647926786
0.041 1.48327722125022
0.042 2.68349313264757
0.043 3.87879485237366
0.044 5.06668693382047
0.045 6.24435635705253
0.046 7.40858389113641
0.047 8.55566382358909
0.048 9.68133471786561
0.049 10.7807241545939
0.05 11.8483106343502
0.051 12.8779059092956
0.052 13.8626609083808
0.053 14.7950980738219
0.054 15.6671722985363
0.055 16.4703617328658
0.056 17.1957885334465
0.057 17.8343682126968
0.058 18.376984704784
0.059 18.8146867131063
0.06 19.1388994825153
0.061 19.341644984455
0.062 19.4157627343613
0.063 19.3551231617088
0.064 19.1548256589655
0.065 18.8113741272149
0.066 18.3228239429075
0.067 17.6888956813936
0.068 16.9110525139693
0.069 15.9925398065249
0.07 14.938386962463
0.071 13.7553728695989
0.072 12.4519573637908
0.073 11.0381818810014
0.074 9.52554293759859
0.075 7.92684228591088
0.076 6.25601758659388
0.077 4.5279572792289
0.078 2.7583030779931
0.079 0.96324322689222
